,path,interval_folder,sector,ticker,size_bytes,size_gb
66,15_min_interval_stocks/Basic_Materials/MATV.csv,15_min_interval_stocks,Basic_Materials,MATV,6866691,0.006395104341208935
67,15_min_interval_stocks/Basic_Materials/MERC.csv,15_min_interval_stocks,Basic_Materials,MERC,6771310,0.006306273862719536
68,15_min_interval_stocks/Basic_Materials/MP.csv,15_min_interval_stocks,Basic_Materials,MP,2579768,0.0024025961756706238
69,15_min_interval_stocks/Basic_Materials/MTA.csv,15_min_interval_stocks,Basic_Materials,MTA,1919669,0.001787831075489521
70,15_min_interval_stocks/Basic_Materials/MTAL.csv,15_min_interval_stocks,Basic_Materials,MTAL,481695,0.0004486134275794029
71,15_min_interval_stocks/Basic_Materials/MUX.csv,15_min_interval_stocks,Basic_Materials,MUX,7272195,0.00677275937050581
72,15_min_interval_stocks/Basic_Materials/NAK.csv,15_min_interval_stocks,Basic_Materials,NAK,8122328,0.00756450742483139
73,15_min_interval_stocks/Basic_Materials/NB.csv,15_min_interval_stocks,Basic_Materials,NB,548070,0.0005104299634695053
74,15_min_interval_stocks/Basic_Materials/NEM.csv,15_min_interval_stocks,Basic_Materials,NEM,13527582,0.012598542496562004
75,15_min_interval_stocks/Basic_Materials/NEWP.csv,15_min_interval_stocks,Basic_Materials,NEWP,1161825,0.0010820338502526283
76,15_min_interval_stocks/Basic_Materials/NEXA.csv,15_min_interval_stocks,Basic_Materials,NEXA,2269999,0.0021141013130545616
77,15_min_interval_stocks/Basic_Materials/NFGC.csv,15_min_interval_stocks,Basic_Materials,NFGC,1113172,0.0010367222130298615
78,15_min_interval_stocks/Basic_Materials/NG.csv,15_min_interval_stocks,Basic_Materials,NG,8063098,0.007509345188736916
79,15_min_interval_stocks/Basic_Materials/NGD.csv,15_min_interval_stocks,Basic_Materials,NGD,6937324,0.00646088644862175
80,15_min_interval_stocks/Basic_Materials/NIOBW.csv,15_min_interval_stocks,Basic_Materials,NIOBW,125192,0.00011659413576126099
81,15_min_interval_stocks/Basic_Materials/NMG.csv,15_min_interval_stocks,Basic_Materials,NMG,1080880,0.0010066479444503784
82,15_min_interval_stocks/Basic_Materials/NVA.csv,15_min_interval_stocks,Basic_Materials,NVA,93806,8.736364543437958e-05
83,15_min_interval_stocks/Basic_Materials/NXE.csv,15_min_interval_stocks,Basic_Materials,NXE,2902082,0.002702774479985237
84,15_min_interval_stocks/Basic_Materials/ODV.csv,15_min_interval_stocks,Basic_Materials,ODV,720745,0.0006712460890412331
85,15_min_interval_stocks/Basic_Materials/ODVWZ.csv,15_min_interval_stocks,Basic_Materials,ODVWZ,37461,3.488827496767044e-05
86,15_min_interval_stocks/Basic_Materials/OR.csv,15_min_interval_stocks,Basic_Materials,OR,3464047,0.0032261451706290245
87,15_min_interval_stocks/Basic_Materials/ORLA.csv,15_min_interval_stocks,Basic_Materials,ORLA,1339843,0.0012478260323405266
88,15_min_interval_stocks/Basic_Materials/PAAS.csv,15_min_interval_stocks,Basic_Materials,PAAS,11452466,0.01066594012081623
89,15_min_interval_stocks/Basic_Materials/PLG.csv,15_min_interval_stocks,Basic_Materials,PLG,5420932,0.005048636347055435
90,15_min_interval_stocks/Basic_Materials/PPTA.csv,15_min_interval_stocks,Basic_Materials,PPTA,1229048,0.0011446401476860046
91,15_min_interval_stocks/Basic_Materials/PZG.csv,15_min_interval_stocks,Basic_Materials,PZG,4722160,0.004397854208946228
92,15_min_interval_stocks/Basic_Materials/RIO.csv,15_min_interval_stocks,Basic_Materials,RIO,9493970,0.008841948583722115
93,15_min_interval_stocks/Basic_Materials/RYAM.csv,15_min_interval_stocks,Basic_Materials,RYAM,3810583,0.003548881970345974
94,15_min_interval_stocks/Basic_Materials/SA.csv,15_min_interval_stocks,Basic_Materials,SA,7007919,0.00652663316577673
95,15_min_interval_stocks/Basic_Materials/SBSW.csv,15_min_interval_stocks,Basic_Materials,SBSW,6341957,0.005906407721340656
96,15_min_interval_stocks/Basic_Materials/SCCO.csv,15_min_interval_stocks,Basic_Materials,SCCO,10360915,0.00964935403317213
97,15_min_interval_stocks/Basic_Materials/SGML.csv,15_min_interval_stocks,Basic_Materials,SGML,1482792,0.0013809576630592346
98,15_min_interval_stocks/Basic_Materials/SILV.csv,15_min_interval_stocks,Basic_Materials,SILV,2433400,0.0022662803530693054
99,15_min_interval_stocks/Basic_Materials/SKE.csv,15_min_interval_stocks,Basic_Materials,SKE,924571,0.0008610738441348076
100,15_min_interval_stocks/Basic_Materials/SLVM.csv,15_min_interval_stocks,Basic_Materials,SLVM,1325647,0.0012346049770712852
101,15_min_interval_stocks/Basic_Materials/SOJE.csv,15_min_interval_stocks,Basic_Materials,SOJE,1455976,0.001355983316898346
102,15_min_interval_stocks/Basic_Materials/SUZ.csv,15_min_interval_stocks,Basic_Materials,SUZ,2390228,0.002226073294878006
103,15_min_interval_stocks/Basic_Materials/SVM.csv,15_min_interval_stocks,Basic_Materials,SVM,3430101,0.0031945304945111275
104,15_min_interval_stocks/Basic_Materials/TGB.csv,15_min_interval_stocks,Basic_Materials,TGB,6819613,0.006351259537041187
105,15_min_interval_stocks/Basic_Materials/THM.csv,15_min_interval_stocks,Basic_Materials,THM,4594621,0.0042790742591023445
106,15_min_interval_stocks/Basic_Materials/TMC.csv,15_min_interval_stocks,Basic_Materials,TMC,1857490,0.0017299223691225052
107,15_min_interval_stocks/Basic_Materials/TMCWW.csv,15_min_interval_stocks,Basic_Materials,TMCWW,436634,0.00040664710104465485
108,15_min_interval_stocks/Basic_Materials/TMQ.csv,15_min_interval_stocks,Basic_Materials,TMQ,3683770,0.0034307781606912613
109,15_min_interval_stocks/Basic_Materials/TREX.csv,15_min_interval_stocks,Basic_Materials,TREX,5624602,0.00523831881582737
110,15_min_interval_stocks/Basic_Materials/TRX.csv,15_min_interval_stocks,Basic_Materials,TRX,6643185,0.006186948157846928
